customer_id,churn,gender,senior_citizen,married,dependents,tenure,phone_service,multiple_lines,internet_service,security,backup,paperless_billing,contract,payment,monthly_charges,total_charges
3146-MSEGF,No,Female,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Biannually,Credit (auto),88.05,6425.65
3148-AOIQT,No,Female,No,Yes,No,69,Yes,Yes,No,No internet,No internet,Yes,Biannually,Credit (auto),24.95,1718.35
3161-GETRM,No,Male,No,Yes,Yes,34,Yes,Yes,Fiber,No,No,Yes,Monthly,Credit (auto),90.05,3097
3166-PNEOF,No,Female,No,No,No,61,Yes,Yes,DSL,Yes,No,No,Biannually,Credit (auto),86.45,5175.3
3173-WSSUE,No,Female,No,Yes,Yes,71,Yes,No,No,No internet,No internet,No,Biannually,Credit (auto),19.7,1415.85
3174-AKMAS,No,Female,No,Yes,No,46,Yes,No,DSL,No,Yes,Yes,Biannually,Credit (auto),64.2,3009.5
3178-CIFOT,No,Female,No,No,No,23,Yes,No,No,No internet,No internet,Yes,Annually,Credit (auto),19.65,478.1
3178-FESZO,Yes,Female,No,No,No,1,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Credit (auto),100.25,100.25
3197-NNYNB,No,Male,No,No,No,65,Yes,Yes,Fiber,No,Yes,No,Biannually,Credit (auto),105.1,6631.85
3200-MNQTF,No,Male,No,Yes,No,67,Yes,Yes,DSL,Yes,Yes,No,Biannually,Credit (auto),70.9,4677.1
3205-MXZRA,No,Male,No,No,No,26,Yes,No,DSL,No,No,No,Annually,Credit (auto),59.45,1507
3217-FZDMN,Yes,Female,Yes,No,No,8,Yes,No,Fiber,No,No,Yes,Monthly,Credit (auto),94.45,742.95
3219-JQRSL,No,Female,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Biannually,Credit (auto),89.1,6352.4
3221-CJMSG,No,Male,No,No,No,24,Yes,No,DSL,No,No,Yes,Monthly,Credit (auto),51.1,1269.6
3230-JCNZS,No,Female,No,Yes,Yes,71,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Credit (auto),99,7061.65
3230-WYKIR,Yes,Male,No,No,No,18,Yes,Yes,DSL,No,No,Yes,Annually,Credit (auto),82,1425.45
3249-VHRIP,No,Female,No,No,No,62,No,No phone,DSL,No,Yes,Yes,Biannually,Credit (auto),43.6,2748.7
3255-GRXMG,No,Male,No,No,Yes,18,Yes,No,DSL,No,No,Yes,Monthly,Credit (auto),45.65,747.2
3256-EZDBI,No,Male,Yes,Yes,No,51,No,No phone,DSL,No,Yes,Yes,Monthly,Credit (auto),29.45,1459.35
3258-SANFR,No,Male,Yes,No,No,6,Yes,No,DSL,No,No,No,Monthly,Credit (auto),44.7,276.5
3262-EIDHV,No,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,Biannually,Credit (auto),84.7,5893.9
3274-NSDWE,No,Female,No,No,No,68,Yes,No,No,No internet,No internet,No,Biannually,Credit (auto),19.6,1441.65
3275-RHRNE,No,Male,No,Yes,Yes,28,No,No phone,DSL,No,Yes,Yes,Annually,Credit (auto),60,1682.05
3280-MRDOF,No,Male,Yes,No,No,30,Yes,Yes,DSL,No,No,Yes,Biannually,Credit (auto),69.1,2093.9
3280-NMUVX,No,Male,No,Yes,Yes,34,Yes,No,No,No internet,No internet,No,Annually,Credit (auto),19.6,678.8
3282-ZISZV,No,Male,No,No,Yes,32,Yes,Yes,DSL,No,Yes,No,Annually,Credit (auto),83.7,2633.3
3285-UCQVC,Yes,Female,No,No,No,37,No,No phone,DSL,No,No,No,Monthly,Credit (auto),28.6,973.55
3308-JSGML,No,Male,Yes,Yes,No,59,No,No phone,DSL,Yes,No,Yes,Biannually,Credit (auto),64.05,3886.85
3312-UUMZW,No,Male,No,Yes,No,32,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Credit (auto),98.85,3145.9
3316-UWXUY,No,Male,No,No,No,50,Yes,No,Fiber,Yes,Yes,Yes,Monthly,Credit (auto),93.5,4747.5
3323-CPBWR,No,Male,No,No,No,23,Yes,Yes,Fiber,No,No,Yes,Monthly,Credit (auto),96.9,2085.45
3339-EAQNV,No,Male,Yes,Yes,No,72,Yes,Yes,Fiber,No,Yes,Yes,Annually,Credit (auto),97.25,7133.1
3340-QBBFM,No,Male,Yes,Yes,No,36,Yes,No,DSL,No,No,No,Annually,Credit (auto),54.1,1992.85
3347-YJZZE,No,Male,No,Yes,Yes,29,Yes,Yes,DSL,No,Yes,No,Monthly,Credit (auto),80.1,2211.8
3351-NQLDI,Yes,Female,No,Yes,Yes,67,Yes,Yes,Fiber,Yes,No,Yes,Annually,Credit (auto),94.35,6341.45
3392-EHMNK,No,Female,No,Yes,Yes,67,Yes,Yes,Fiber,No,Yes,No,Biannually,Credit (auto),94.1,6302.8
3396-DKDEL,No,Female,No,Yes,Yes,70,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Credit (auto),115.15,8250
3398-GCPMU,No,Female,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Biannually,Credit (auto),89.55,6448.85
3399-BMLVW,No,Male,No,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Biannually,Credit (auto),60.5,3121.45
3401-URHDA,No,Male,No,No,No,51,Yes,Yes,DSL,Yes,No,No,Annually,Credit (auto),59.9,3043.6
3429-IFLEM,No,Female,No,No,No,71,Yes,No,DSL,Yes,Yes,No,Biannually,Credit (auto),77.35,5550.1
3441-CGZJH,No,Female,No,Yes,Yes,43,No,No phone,DSL,Yes,No,Yes,Annually,Credit (auto),60.4,2640.55
3442-ZHHCC,No,Male,No,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Annually,Credit (auto),76.9,5023
3446-QDSZF,No,Female,No,No,No,4,Yes,No,DSL,No,No,No,Monthly,Credit (auto),55.5,227.35
3450-WXOAT,No,Male,No,No,No,46,Yes,No,DSL,No,No,Yes,Monthly,Credit (auto),45.2,2065.15
3451-VAWLI,No,Female,No,Yes,Yes,35,Yes,No,No,No internet,No internet,No,Biannually,Credit (auto),19.7,730.4
3452-ABWRL,No,Male,Yes,No,No,47,Yes,Yes,Fiber,No,No,Yes,Monthly,Credit (auto),86.05,3865.6
3454-JFUBC,No,Male,Yes,No,No,68,Yes,No,No,No internet,No internet,Yes,Biannually,Credit (auto),20,1396
3457-PQBYH,No,Female,No,Yes,Yes,58,Yes,No,No,No internet,No internet,No,Biannually,Credit (auto),20.3,1160.75
3466-RITXD,No,Male,No,No,No,26,Yes,Yes,Fiber,Yes,Yes,Yes,Monthly,Credit (auto),92.4,2349.8
3470-OBUET,No,Female,No,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,No,Biannually,Credit (auto),74,4868.4
3472-QPRCH,No,Male,No,Yes,Yes,40,Yes,Yes,No,No internet,No internet,No,Biannually,Credit (auto),25.25,1006.9
3487-EARAT,No,Female,No,Yes,Yes,70,Yes,No,DSL,Yes,Yes,No,Annually,Credit (auto),74.1,5222.3
3489-VSFRD,No,Female,No,No,No,56,Yes,No,DSL,Yes,No,Yes,Annually,Credit (auto),60.25,3282.75
3500-NSDOA,No,Male,No,Yes,Yes,68,Yes,Yes,DSL,No,Yes,No,Biannually,Credit (auto),70.8,4859.95
3508-VLHCZ,No,Female,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Biannually,Credit (auto),90.55,6239.05
3509-GWQGF,No,Male,Yes,No,No,24,Yes,No,Fiber,No,No,No,Monthly,Credit (auto),70,1732.6
3511-APPBJ,No,Male,No,No,No,23,Yes,No,Fiber,Yes,No,Yes,Annually,Credit (auto),99.95,2292.75
3511-BFTJW,No,Male,No,Yes,Yes,72,No,No phone,DSL,Yes,Yes,No,Biannually,Credit (auto),38.5,2763
3512-IZIKN,Yes,Female,No,Yes,No,70,Yes,Yes,DSL,Yes,No,No,Biannually,Credit (auto),65.3,4759.75
3520-FJGCV,No,Male,No,Yes,Yes,72,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Credit (auto),112.6,8126.65
3523-BRGUW,No,Male,Yes,No,No,26,Yes,No,No,No internet,No internet,No,Annually,Credit (auto),19.3,504.2
3537-HPKQT,No,Female,No,Yes,No,55,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Credit (auto),77.75,4266.4
3537-RYBHH,No,Female,Yes,Yes,No,47,Yes,Yes,DSL,Yes,Yes,Yes,Monthly,Credit (auto),67.45,3252
3544-FBCAS,No,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Biannually,Credit (auto),83.6,5959.3
3563-SVYLG,No,Male,No,Yes,Yes,68,Yes,No,DSL,Yes,Yes,No,Biannually,Credit (auto),62.65,4375.8
3569-JFODW,No,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Biannually,Credit (auto),90.95,6652.45
3571-DPYUH,No,Male,No,Yes,Yes,58,Yes,Yes,Fiber,No,Yes,Yes,Annually,Credit (auto),94.7,5430.35
3580-REOAC,Yes,Male,No,No,No,10,Yes,No,DSL,No,No,Yes,Monthly,Credit (auto),44.85,435.4
3594-BDSOA,No,Female,No,Yes,No,24,Yes,No,No,No internet,No internet,No,Annually,Credit (auto),20.4,482.8
3594-UVONA,Yes,Female,No,No,No,35,Yes,Yes,DSL,Yes,No,Yes,Annually,Credit (auto),85.95,3110.1
3605-JISKB,No,Male,Yes,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,Annually,Credit (auto),60,3316.1
3612-YUNGG,No,Male,No,Yes,Yes,64,Yes,Yes,Fiber,No,Yes,Yes,Biannually,Credit (auto),109.2,6741.15
3612-YVGSJ,No,Female,No,Yes,No,71,Yes,Yes,No,No internet,No internet,Yes,Biannually,Credit (auto),24.45,1681.6
3635-QQRQD,No,Male,No,No,No,62,Yes,No,No,No internet,No internet,Yes,Biannually,Credit (auto),20.05,1201.65
3638-WEABW,No,Female,No,Yes,No,58,Yes,Yes,DSL,No,Yes,Yes,Biannually,Credit (auto),59.9,3505.1
3647-GMGDH,Yes,Male,No,Yes,No,22,Yes,No,Fiber,No,No,Yes,Monthly,Credit (auto),94.7,1914.9
3654-ARMGP,No,Female,No,No,No,61,Yes,Yes,DSL,No,Yes,No,Biannually,Credit (auto),88.65,5321.25
3655-SNQYZ,No,Female,No,Yes,Yes,69,Yes,Yes,Fiber,Yes,Yes,No,Biannually,Credit (auto),113.25,7895.15
3657-COGMW,No,Female,Yes,No,No,52,Yes,Yes,Fiber,Yes,Yes,No,Monthly,Credit (auto),108.1,5839.3
3658-QQJYD,No,Male,No,No,No,62,Yes,No,DSL,Yes,Yes,Yes,Annually,Credit (auto),74.3,4698.05
3669-OYSJI,Yes,Male,No,No,No,1,Yes,No,DSL,No,No,No,Monthly,Credit (auto),46.2,46.2
3669-WHAFY,No,Female,No,Yes,No,71,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Credit (auto),115.15,8078.1
3677-TNKIO,Yes,Female,No,No,No,14,Yes,No,Fiber,No,No,Yes,Monthly,Credit (auto),71,914
3680-CTHUH,No,Male,No,No,No,60,Yes,Yes,Fiber,Yes,Yes,Yes,Annually,Credit (auto),116.6,7049.5
3694-DELSO,No,Male,No,Yes,Yes,4,No,No phone,DSL,Yes,No,No,Monthly,Credit (auto),38.55,156.1
3694-GLTJM,No,Female,No,No,No,5,Yes,No,No,No internet,No internet,Yes,Monthly,Credit (auto),19.65,92.05
3696-XRIEN,No,Female,No,No,No,50,Yes,Yes,DSL,Yes,No,Yes,Annually,Credit (auto),82.5,4179.1
3701-SFMUH,No,Male,No,Yes,Yes,7,Yes,No,DSL,Yes,No,No,Monthly,Credit (auto),69.7,516.15
3703-VAVCL,Yes,Male,No,Yes,Yes,2,Yes,No,Fiber,No,No,No,Monthly,Credit (auto),90,190.05
3704-IEAXF,No,Female,No,Yes,Yes,72,No,No phone,DSL,No,Yes,No,Biannually,Credit (auto),53.65,3784
3712-PKXZA,No,Male,No,Yes,No,61,Yes,No,No,No internet,No internet,Yes,Annually,Credit (auto),20.55,1252
3714-JTVOV,Yes,Female,Yes,Yes,No,42,Yes,No,Fiber,Yes,No,Yes,Monthly,Credit (auto),74.15,3229.4
3714-XPXBW,No,Female,No,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Monthly,Credit (auto),78.9,2976.95
3716-LRGXK,No,Male,No,Yes,No,60,Yes,Yes,Fiber,No,No,No,Biannually,Credit (auto),101.15,6067.4
3720-DBRWL,No,Male,No,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Biannually,Credit (auto),83.85,4307.1
3723-BFBGR,No,Male,Yes,No,No,24,Yes,Yes,DSL,No,Yes,No,Monthly,Credit (auto),54.8,1291.3
3727-OVPRY,No,Male,No,Yes,Yes,66,Yes,Yes,No,No internet,No internet,Yes,Annually,Credit (auto),25.7,1714.55
3737-GCSPV,Yes,Female,No,Yes,No,11,Yes,Yes,Fiber,Yes,No,Yes,Monthly,Credit (auto),96.2,1222.05
3758-CKOQL,No,Female,No,Yes,No,59,Yes,Yes,Fiber,Yes,Yes,Yes,Annually,Credit (auto),107,6152.3
3764-MNMOI,No,Male,No,No,No,46,Yes,No,No,No internet,No internet,No,Biannually,Credit (auto),19.2,908.15
3768-VHXQO,No,Male,No,Yes,No,67,Yes,Yes,No,No internet,No internet,No,Biannually,Credit (auto),24.85,1583.5
3771-PZOBW,No,Male,No,No,No,20,Yes,Yes,Fiber,No,No,Yes,Monthly,Credit (auto),90.7,1781.35
3777-XROBG,No,Female,No,Yes,Yes,58,Yes,No,No,No internet,No internet,No,Biannually,Credit (auto),19.55,1079.65
3779-OSWCF,No,Female,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Biannually,Credit (auto),93.2,6506.15
3795-CAWEX,No,Male,No,Yes,Yes,70,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Credit (auto),116.55,8152.3
3795-GWTRD,No,Female,No,Yes,Yes,63,Yes,No,DSL,Yes,Yes,No,Biannually,Credit (auto),75.55,4707.85
3814-MLAXC,Yes,Female,No,No,No,31,Yes,Yes,Fiber,No,No,Yes,Monthly,Credit (auto),79.85,2404.15
3823-KYNQY,No,Male,No,No,No,12,Yes,Yes,No,No internet,No internet,No,Annually,Credit (auto),24.95,280.4
3824-RHKVR,No,Female,No,No,No,17,Yes,No,No,No internet,No internet,No,Monthly,Credit (auto),19.7,340.35
3831-YCPUO,No,Female,No,Yes,Yes,72,Yes,No,Fiber,Yes,Yes,Yes,Biannually,Credit (auto),109.5,7854.9
3838-OZURD,Yes,Male,No,Yes,No,66,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Credit (auto),105,7133.25
3841-NFECX,No,Female,Yes,Yes,No,71,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Credit (auto),96.35,6766.95
3842-IYKUE,Yes,Female,No,No,No,35,Yes,Yes,Fiber,No,Yes,No,Monthly,Credit (auto),85.3,2917.5
3845-JHAMY,No,Female,No,Yes,Yes,16,No,No phone,DSL,No,No,Yes,Monthly,Credit (auto),35.5,552.7
3863-IUBJR,Yes,Male,No,Yes,Yes,12,Yes,No,DSL,No,No,No,Annually,Credit (auto),53.65,696.35
3865-ZYKAD,No,Male,Yes,Yes,No,69,Yes,Yes,Fiber,Yes,Yes,Yes,Monthly,Credit (auto),84.9,5785.65
3870-SPZSI,No,Female,No,Yes,Yes,70,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Credit (auto),113.05,7869.05
3873-NFTGI,No,Male,No,No,No,14,Yes,Yes,DSL,No,Yes,Yes,Monthly,Credit (auto),55.5,767.55
3873-WOSBC,No,Male,No,Yes,No,67,Yes,Yes,No,No internet,No internet,No,Biannually,Credit (auto),25.6,1784.9
3882-IYOIJ,No,Female,No,Yes,Yes,60,Yes,Yes,Fiber,Yes,Yes,No,Biannually,Credit (auto),115.25,6758.45
3887-PBQAO,No,Female,No,Yes,Yes,45,Yes,Yes,No,No internet,No internet,Yes,Annually,Credit (auto),25.9,1216.6
3892-NXAZG,No,Male,No,Yes,Yes,72,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Credit (auto),114.05,8289.2
3896-RCYYE,No,Female,No,No,No,67,No,No phone,DSL,No,No,Yes,Monthly,Credit (auto),53.4,3579.15
3898-BSJYF,No,Female,No,No,Yes,10,Yes,Yes,DSL,Yes,No,No,Annually,Credit (auto),73.55,693.3
3911-RSNHI,No,Female,No,Yes,No,71,No,No phone,DSL,No,Yes,Yes,Biannually,Credit (auto),61.4,4310.35
3916-NRPAP,No,Male,No,No,No,3,Yes,No,Fiber,No,No,No,Monthly,Credit (auto),85.7,256.75
3933-DQPWX,No,Female,No,No,No,50,No,No phone,DSL,No,Yes,No,Biannually,Credit (auto),39.7,1932.75
3938-YFPXD,No,Male,No,No,No,72,Yes,Yes,DSL,Yes,No,No,Biannually,Credit (auto),84.3,5997.1
3941-XTSKM,No,Male,No,Yes,Yes,42,No,No phone,DSL,No,Yes,Yes,Annually,Credit (auto),45.1,2049.05
3946-JEWRQ,No,Male,No,Yes,No,47,Yes,Yes,Fiber,No,No,Yes,Annually,Credit (auto),95.2,4563
3957-SQXML,No,Female,No,Yes,Yes,34,Yes,Yes,No,No internet,No internet,No,Biannually,Credit (auto),24.95,894.3
3967-KXAPS,No,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Biannually,Credit (auto),92.3,6719.9
3969-JQABI,No,Female,No,Yes,No,58,Yes,No,DSL,Yes,Yes,Yes,Monthly,Credit (auto),65.25,3791.6
3970-XGJDU,No,Female,No,No,No,62,Yes,No,No,No internet,No internet,Yes,Biannually,Credit (auto),19.2,1123.65
3973-SKMLN,No,Male,No,No,No,71,Yes,No,No,No internet,No internet,Yes,Biannually,Credit (auto),19.9,1355.1
3976-BWUCK,Yes,Female,No,Yes,No,30,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Credit (auto),94.1,2804.45
3978-YNKDD,No,Male,No,No,Yes,19,Yes,No,No,No internet,No internet,No,Biannually,Credit (auto),20.85,467.5
3982-JGSFD,No,Male,No,No,No,36,Yes,No,No,No internet,No internet,Yes,Annually,Credit (auto),20.35,695.85
3992-YWPKO,Yes,Female,No,No,No,6,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Credit (auto),109.9,669.45
3996-ZNWYK,No,Male,Yes,Yes,Yes,71,Yes,No,No,No internet,No internet,No,Biannually,Credit (auto),19.8,1388.45
4000-VGMQP,No,Male,No,Yes,Yes,38,Yes,Yes,DSL,No,Yes,No,Annually,Credit (auto),78.95,2862.55
4003-FUSHP,No,Male,No,No,No,19,Yes,No,DSL,No,No,Yes,Monthly,Credit (auto),61.55,1093.2
4010-YLMVT,No,Female,No,No,No,56,Yes,Yes,Fiber,Yes,Yes,Yes,Monthly,Credit (auto),106.6,5893.95
4018-KJYUY,No,Male,No,No,Yes,22,Yes,No,No,No internet,No internet,No,Monthly,Credit (auto),20.15,432.5
4020-KIUDI,No,Male,No,Yes,Yes,6,Yes,No,No,No internet,No internet,No,Monthly,Credit (auto),19.85,138.85
4023-RTIQM,No,Female,Yes,Yes,No,31,No,No phone,DSL,Yes,Yes,Yes,Annually,Credit (auto),50.4,1580.1
4032-RMHCI,No,Female,No,Yes,Yes,41,No,No phone,DSL,Yes,No,No,Annually,Credit (auto),35.4,1412.4
4072-IPYLT,No,Female,No,Yes,Yes,36,Yes,No,DSL,Yes,No,No,Monthly,Credit (auto),51.05,1815
4081-DYXAV,Yes,Female,No,No,No,19,No,No phone,DSL,No,No,Yes,Annually,Credit (auto),44.85,893.55
4083-BFNYK,No,Female,Yes,Yes,No,38,Yes,Yes,Fiber,Yes,Yes,No,Annually,Credit (auto),95,3591.25
4086-WITJG,No,Male,No,Yes,Yes,71,Yes,No,No,No internet,No internet,No,Biannually,Credit (auto),19.7,1301.1
4091-TVOCN,No,Male,No,No,Yes,48,Yes,Yes,DSL,Yes,No,Yes,Annually,Credit (auto),78.75,3682.45
4106-HADHQ,Yes,Male,No,Yes,Yes,39,Yes,No,DSL,Yes,No,No,Annually,Credit (auto),80,3182.95
4116-IQRFR,No,Male,No,Yes,Yes,4,Yes,Yes,No,No internet,No internet,No,Annually,Credit (auto),24.1,73.1
4116-TZAQJ,Yes,Female,No,No,No,9,Yes,No,Fiber,Yes,No,Yes,Monthly,Credit (auto),74.25,639.65
4121-AGSIN,No,Female,No,Yes,Yes,58,Yes,Yes,No,No internet,No internet,Yes,Annually,Credit (auto),24.5,1497.9
4124-MMETB,Yes,Male,No,No,No,22,Yes,Yes,Fiber,No,No,Yes,Monthly,Credit (auto),94.65,2104.55
4139-JPIAM,No,Male,No,No,No,51,No,No phone,DSL,Yes,No,Yes,Monthly,Credit (auto),44.45,2181.55
4140-WJAWW,Yes,Female,No,No,No,5,Yes,No,No,No internet,No internet,No,Monthly,Credit (auto),19.85,108.05
4176-RELJR,No,Male,Yes,No,No,67,Yes,Yes,No,No internet,No internet,No,Biannually,Credit (auto),25.1,1672.15
4178-EGMON,No,Male,No,Yes,No,70,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Credit (auto),88,5986.45
4187-CINZD,Yes,Female,Yes,No,No,46,Yes,No,Fiber,No,Yes,No,Annually,Credit (auto),95.25,4424.2
4188-PCPIG,No,Female,No,Yes,No,57,Yes,No,DSL,Yes,Yes,Yes,Biannually,Credit (auto),70.35,4124.65
4189-NAKJS,No,Male,No,No,No,26,Yes,Yes,DSL,No,No,Yes,Annually,Credit (auto),51.55,1295.4
4190-MFLUW,Yes,Female,No,Yes,Yes,10,Yes,No,DSL,No,No,No,Monthly,Credit (auto),55.2,528.35
4213-HKBJO,No,Female,No,No,No,33,Yes,Yes,No,No internet,No internet,No,Biannually,Credit (auto),25.7,826.1
4227-OJHAL,No,Female,No,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Annually,Credit (auto),73,5163
4254-QPEDE,No,Female,No,Yes,No,52,No,No phone,DSL,Yes,Yes,No,Biannually,Credit (auto),66.25,3330.1
4257-GAESD,No,Female,No,No,No,6,No,No phone,DSL,No,No,No,Monthly,Credit (auto),45,298.7
4282-MSACW,No,Male,No,No,No,68,Yes,Yes,Fiber,Yes,Yes,Yes,Annually,Credit (auto),117.2,8035.95
4295-YURET,No,Female,Yes,Yes,Yes,56,Yes,No,DSL,Yes,No,Yes,Biannually,Credit (auto),72.6,4084.35
4302-ZYFEL,No,Male,No,Yes,Yes,69,Yes,No,No,No internet,No internet,Yes,Annually,Credit (auto),20.55,1403.1
4311-QTTAI,No,Female,No,No,No,16,Yes,No,No,No internet,No internet,No,Annually,Credit (auto),19.35,295.55
4324-AHJKS,No,Female,No,No,No,5,Yes,No,DSL,Yes,No,No,Monthly,Credit (auto),55.8,300.4
4332-MUOEZ,No,Male,Yes,Yes,Yes,20,Yes,No,Fiber,Yes,No,No,Annually,Credit (auto),94.3,1818.3
4334-HOWRP,No,Male,Yes,Yes,No,72,No,No phone,DSL,Yes,Yes,Yes,Biannually,Credit (auto),64.95,4546
4335-BSMJS,No,Female,No,No,No,62,Yes,Yes,No,No internet,No internet,Yes,Biannually,Credit (auto),25.8,1563.95
4351-QLCSU,Yes,Female,No,No,No,1,Yes,No,DSL,No,No,Yes,Monthly,Credit (auto),55,55
4359-INNWN,No,Female,No,No,No,17,Yes,No,No,No internet,No internet,No,Annually,Credit (auto),20.05,337.9
4361-FEBGN,No,Male,No,No,No,48,Yes,No,No,No internet,No internet,No,Biannually,Credit (auto),20.15,982.95
4374-YMUSQ,No,Male,No,No,No,34,Yes,Yes,Fiber,Yes,Yes,No,Annually,Credit (auto),116.25,3899.05
4376-KFVRS,No,Male,No,Yes,Yes,72,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Credit (auto),114.05,8468.2
4390-KYULV,Yes,Male,No,Yes,No,3,Yes,No,No,No internet,No internet,Yes,Monthly,Credit (auto),20.55,51.15
4393-GEADV,No,Male,No,Yes,Yes,70,Yes,Yes,Fiber,Yes,Yes,No,Biannually,Credit (auto),114.75,7842.3
4403-BWPAY,No,Male,No,No,No,14,Yes,Yes,No,No internet,No internet,Yes,Annually,Credit (auto),24.8,321.7
4423-JWZJN,No,Male,No,Yes,Yes,64,Yes,Yes,Fiber,No,No,No,Annually,Credit (auto),90.25,5629.15
4425-OWHWB,No,Female,No,No,No,20,Yes,No,No,No internet,No internet,Yes,Annually,Credit (auto),19.35,433.75
4445-ZJNMU,No,Male,No,No,No,9,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Credit (auto),99.3,918.75
4450-DLLMH,No,Male,No,No,No,2,Yes,No,Fiber,No,No,Yes,Monthly,Credit (auto),71.3,157.75
4450-YOOHP,No,Female,No,No,No,39,No,No phone,DSL,No,No,Yes,Monthly,Credit (auto),50.65,1905.4
4487-ZYJZK,No,Female,No,Yes,Yes,38,Yes,No,No,No internet,No internet,No,Annually,Credit (auto),19.6,763.1
4501-UYKBC,No,Female,Yes,No,No,46,Yes,Yes,DSL,No,No,Yes,Annually,Credit (auto),69.1,3255.35
4504-YOULA,No,Female,No,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,Monthly,Credit (auto),59.45,2136.9
4508-OEBEY,No,Male,No,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,Annually,Credit (auto),75.5,2424.45
4510-PYUSH,Yes,Female,Yes,No,No,38,Yes,No,DSL,Yes,Yes,Yes,Monthly,Credit (auto),57.15,2250.65
4513-CXYIX,No,Female,Yes,Yes,No,71,Yes,Yes,Fiber,Yes,No,Yes,Biannually,Credit (auto),80.7,5676
4522-XRWWI,No,Male,No,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Annually,Credit (auto),80.45,3375.9
4526-RMTLL,No,Male,No,Yes,Yes,8,Yes,Yes,DSL,Yes,Yes,Yes,Biannually,Credit (auto),76.15,645.8
4534-WGCIR,No,Female,No,Yes,Yes,58,Yes,Yes,No,No internet,No internet,No,Biannually,Credit (auto),25.15,1509.9
4536-PLEQY,No,Male,No,Yes,No,12,Yes,No,Fiber,No,Yes,Yes,Monthly,Credit (auto),85.05,999.8
4546-FOKWR,No,Female,No,No,No,16,Yes,Yes,Fiber,No,No,Yes,Monthly,Credit (auto),74.75,1129.35
4547-FZJWE,No,Male,No,Yes,Yes,55,Yes,No,DSL,Yes,No,No,Annually,Credit (auto),59.45,3157
4549-ZDQYY,No,Female,No,No,No,52,Yes,No,DSL,Yes,No,No,Annually,Credit (auto),57.95,3042.25
4554-YGZIH,Yes,Male,Yes,Yes,No,49,Yes,Yes,Fiber,No,Yes,No,Monthly,Credit (auto),90.05,4547.25
4568-KNYWR,No,Male,No,No,No,52,Yes,No,DSL,Yes,Yes,Yes,Biannually,Credit (auto),63.25,3342.45
4576-CSAJH,Yes,Male,No,No,No,22,Yes,No,DSL,No,Yes,Yes,Annually,Credit (auto),55.15,1193.05
4584-LBNMK,No,Male,Yes,Yes,No,45,Yes,Yes,No,No internet,No internet,No,Annually,Credit (auto),24.7,1174.35
4592-IWTJI,Yes,Female,No,Yes,Yes,3,No,No phone,DSL,Yes,No,No,Monthly,Credit (auto),29.7,91.7
4615-PIVVU,No,Female,No,No,No,42,Yes,No,DSL,No,No,No,Biannually,Credit (auto),66.5,2762.75
4616-ULAOA,No,Female,No,Yes,Yes,65,Yes,Yes,Fiber,No,Yes,Yes,Biannually,Credit (auto),110.8,7245.9
4625-LAMOB,No,Male,No,No,No,44,Yes,No,No,No internet,No internet,No,Biannually,Credit (auto),20.4,905.55
4626-OZDTJ,No,Female,No,Yes,No,51,Yes,Yes,DSL,No,Yes,Yes,Annually,Credit (auto),78.65,3950.85
